Registered Substances
Export date: 15/02/2019 08:37:58
Last updated 13/02/2019. Database contains 21928 unique substances and contains information from 92032 dossiers.

"substanceName"	""
"ecNumber"	""
"casNumber"	""
"otherNumber"	""
"otherNumericalIdentifiers"	

"registrationType"	"FULL"
"submissionType"	
"country"	""
"firstPublishedDateMin"	
"firstPublishedDateMax"	
"lastUpdateDateMin"	
"lastUpdateDateMax"	
"registrantName"	""
"registrationNumber"	""
"tonnageBandType"	"ALL"
"tonnageBandMin"	"0"
"tonnageBandMax"	"0"
"substancesHasNanoform"	"-1"
"pbtAssesmentOutcome"	
"csaPerformed"	""
"lifecycles"	

"uses"	

"usesOperatorIsAnd"	"true"
"uses"	



"Name"	"EC / List Number"	"Cas Number"	"Registration Type"	"Submission Type"	"Total tonnage Band"	"Factsheet URL"	"Substance Information Page"	
"sodium 3-{2-[2-(benzenesulfonyl)phenyl]diazen-1-yl}-2-phenyl-1H-indole-5-sulfonate"	"400-910-1"	"119822-74-1; 90677-63-7"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14619"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.100.288"	
"Sodium 3-α,12-α-dihydroxy-5-β-cholan-24-oate"	"206-132-7"	"302-95-4"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/24670"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.005.576"	
"Sodium 4(-2-hydroxy-1-naphthylazo)naphthalenesulphonate"	"216-760-3"	"1658-56-6"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/22942"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.015.238"	
"Sodium 4(or 5)-methyl-1H-benzotriazolide"	"265-004-9"	"64665-57-2"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/10426"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.059.077"	
"sodium 4,4-dimethyl-2,5-dioxoimidazolidin-1-ide"	"476-160-4"	"54807-34-0"	"Full"	"Individual"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/1530"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.105.127"	
"sodium 4,4-dimethyl-2,5-dioxoimidazolidin-1-ide"	"476-160-4"	"54807-34-0"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/5750"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.105.127"	
"Sodium 4-(2-hydroxyethyl)piperazin-1-ylethanesulphonate"	"278-169-7"	"75277-39-3"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/21261"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.071.042"	
"Sodium 4-(2-hydroxynaphth-1-ylazo)-3-methylbenzenesulphonate"	"227-458-6"	"5850-86-2"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/17118"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.024.962"	
"Sodium 4-(2-methylprop-2-en-1-yl)benzenesulphonate"	"214-901-3"	"1208-67-9"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/17490"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.013.547"	
"Sodium 4-(3-methyl-4-(4-methyl-3-(phenylaminosulphonyl)phenylazo)-5-hydroxypyrazol-1-yl)benzenesulphonate"	"228-810-1"	"6359-85-9"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/20445"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.026.191"	
"Sodium 4-(4-(2-hydroxynaphthalenylazo)phenylazo)benzenesulphonate"	"229-029-9"	"6406-56-0"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/21558"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.026.391"	
"Sodium 4-(4-substitutedanilino)-4-substituedbut-2-enoate"	"-"	"-"	"Full"	"Joint"	"Tonnage Data Confidential"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/20198"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.244.329"	
"Sodium 4-(methoxycarbonyl)phenolate"	"225-714-1"	"5026-62-0"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/5580"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.023.377"	
"Sodium 4-[(2-hydroxy-1-naphthyl)azo]benzenesulphonate"	"211-199-0"	"633-96-5"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/16539"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.010.182"	
"sodium 4-[(4-chlorobenzoyl)amino]benzoate"	"807-461-4"	"1489170-67-3"	"Full"	"Individual"	"Tonnage Data Confidential"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/16464"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.235.132"	
"Sodium 4-[(5-amino-3-methyl-1-phenyl-1H-pyrazol-4-yl)azo]-2,5-dichlorobenzenesulphonate"	"274-105-7"	"69762-08-9"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/20634"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.067.347"	
"Sodium 4-[(9,10-dihydro-4-hydroxy-9,10-dioxo-1-anthryl)amino]toluene-3-sulphonate"	"224-618-7"	"4430-18-6"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/17380"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.022.381"	
"Sodium 4-[(C16-18-(even numbered)-alkylamino)carbonyl]benzoate"	"701-278-2"	"-"	"Full"	"Joint"	"1 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/27167"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.266.084"	
"Sodium 4-[4-[(3-chloro-2-hydroxy-5-nitrophenyl)azo]-4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-1-yl]benzenesulphonate"	"233-373-5"	"10132-99-7"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/20596"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.030.326"	
"Sodium 4-[4-[[2-methyl-4-[[(p-tolyl)sulphonyl]oxy]phenyl]azo]anilino]-3-nitrobenzenesulphonate"	"235-406-9"	"12220-06-3"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/23533"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.032.176"	
"Sodium 4-[[3-(acetylamino)phenyl]amino]-1-amino-9,10-dihydro-9,10-dioxoanthracene-2-sulphonate"	"274-675-7"	"70571-81-2"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/18659"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.067.865"	
"Sodium 4-[[4-[(4-hydroxy-2-methylphenyl)azo]phenyl]amino]-3-nitrobenzenesulphonate"	"274-950-1"	"70865-20-2"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/21082"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.068.115"	
"Sodium 4-amino-5-hydroxy-3-(4-nitrophenylazo)-6-(phenylazo)naphthalene-2,7-disulphonate"	"213-903-1"	"1064-48-8"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/23223"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.012.640"	
"Sodium 4-aminonaphthalene-1-sulphonate"	"204-975-5"	"130-13-2"	"Full"	"Joint"	"1 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/11669"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.004.524"	
"Sodium 4-chloro-3-[4-[[5-chloro-2-(2-chlorophenoxy)phenyl]azo]-4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-1-yl]benzenesulphonate"	"276-675-2"	"72479-28-8"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/18166"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.069.683"	
"Sodium 4-chloro-3-nitrobenzenesulphonate"	"241-680-0"	"17691-19-9"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/21815"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.037.875"	
"Sodium 4-ethoxycarbonylphenoxide"	"252-487-6"	"35285-68-8"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/16994"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.047.701"	
"Sodium 4-hydroxybenzenesulphonate"	"212-550-0"	"825-90-1"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/23222"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.011.409"	
"Sodium 4-morpholin-1-ylethylsulphonate"	"275-203-2"	"71119-23-8"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/22477"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.068.346"	
"Sodium 4-oxovalerate"	"243-378-4"	"19856-23-6"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/23640"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.039.420"	
"Sodium 4-propoxycarbonylphenoxide"	"252-488-1"	"35285-69-9; 35285-68-8"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/17005"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.047.702"	
"Sodium 4-vinylbenzenesulphonate"	"220-266-3"	"2695-37-6; 123333-94-8"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/17787"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.018.424"	
"sodium 5-(4-amino-6-(4-((E)-4-(4-(bis(2-hydroxyethyl)amino)-6-(8-hydroxy-7-((E)-phenyldiazenyl)-3,6-disulfonatonaphthalen-1-ylamino)-1,3,5-triazin-2-ylamino)-2-sulfonatostyryl)-3-sulfonatophenylamino)-1,3,5-triazin-2-ylamino)-4-hydroxy-3-((E)-phenyldiazenyl)naphthalene-2,7-disulfonate"	"946-752-1"	"-"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/21682"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.254.402"	
"Sodium 5-(aminosulphonyl)-2-[7-(diethylamino)-2-oxo-2H-1-benzopyran-3-yl]benzoxazolesulphonate"	"299-370-6"	"93859-32-6"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/17379"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.090.293"	
"Sodium 5-({4-chloro-6-[ethyl(3-{[2-(sulfonatooxy)ethyl]sulfonyl}phenyl)amino]-1,3,5-triazin-2-yl}amino)-4-hydroxy-3-[(E)-(1-sulfonato-2-naphthyl)diazenyl]naphthalene-2,7-disulfonate"	"451-490-1"	"-"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/15745"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.104.291"	
"sodium 5-[(2,4-dinitrophenyl)amino]-2-(phenylamino)benzene-1-sulfonic acid 5-[(2,4-dinitrophenyl)amino]-2-(phenylamino)benzene-1-sulfonate"	"943-483-1"	"-"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/18039"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.243.751"	
"Sodium 5-[[4-acetamido-2-(trifluoromethyl)phenyl]azo]-6-amino-4-hydroxynaphthalene-2-sulphonate"	"278-103-7"	"75198-93-5"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/22048"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.070.982"	
"sodium 5-amino-8-hydroxy-9,10-dioxo-6-(4-(tert-pentyl)phenoxy)-9,10-dihydroanthracene-2-sulfonate"	"944-856-1"	"-"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/23093"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.247.368"	
"Sodium 5-methyl-N-[2-(4-sulphamoylphenyl)ethyl]pyrazinecarboxamidate"	"283-029-3"	"84522-34-9"	"Full"	"Joint"	"1000 - 10000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/26241"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.075.458"	
"Sodium 5-N-butylbenzotriazole"	"404-450-2"	"118685-34-0"	"Full"	"Joint"	"10+ tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/15644"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.100.608"	
"Sodium 5-oxo-1-palmitoyl-L-prolinate"	"261-406-3"	"58725-33-0"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/20507"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.055.806"	
"Sodium 5-oxo-DL-prolinate"	"259-234-9"	"54571-67-4"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/23503"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.053.831"	
"Sodium 5-oxo-L-prolinate"	"249-277-1"	"28874-51-3"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/11670"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.044.783"	
"Sodium 6,14-diethyl-1,1,1,2,2,18,18,19,19,19-decafluoro-8,12-dioxo-10-({[1-(2,2,3,3,3-pentafluoropropoxy)butan-2-yl]oxy}carbonyl)-4,7,13,16-tetraoxanonadecane-9-sulfonate"	"700-541-9"	"1472634-24-4"	"Full"	"Individual"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/8183"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.218.304"	
"Sodium 6-[(4-aminophenyl)azo]-5-hydroxynaphthalene-1-sulphonate"	"227-492-1"	"5858-51-5"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/15863"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.024.993"	
"Sodium 6-amino-4-hydroxy-5-[[2-(phenylsulphonyl)phenyl]azo]naphthalene-2-sulphonate"	"228-359-0"	"6245-60-9"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/23048"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.025.781"	
"Sodium 6-amino-4-hydroxy-5-[[2-(trifluoromethyl)phenyl]azo]naphthalene-2-sulphonate"	"267-090-3"	"67786-14-5"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/21298"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.060.973"	
"Sodium 6-amino-5-[[2-[(cyclohexylmethylamino)sulphonyl]phenyl]azo]-4-hydroxynaphthalene-2-sulphonate"	"251-257-2"	"32846-21-2"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/10138"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.046.583"	
"Sodium 6-amino-5-[[2-[(ethylphenylamino)sulphonyl]phenyl]azo]-4-hydroxynaphthalene-2-sulphonate"	"274-958-5"	"70865-30-4"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/25243"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.068.122"	
"Sodium 6-amino-5-[[4-chloro-2-(trifluoromethyl)phenyl]azo]-4-hydroxynaphthalene-2-sulphonate"	"260-925-2"	"57741-47-6"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/22050"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.055.369"	
"Sodium 6-amino-5-[[4-chloro-3-[[(2,4-dimethylphenyl)amino]sulphonyl]phenyl]azo]-4-hydroxynaphthalene-2-sulphonate"	"276-115-7"	"71873-39-7"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/23199"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.069.175"	
"Sodium 6-diazo-5,6-dihydro-5-oxonaphthalene-1-sulphonate"	"220-189-5"	"2657-00-3"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/26648"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.018.354"	
"Sodium 8-phenylamino-5-(4-(3-sulphonatophenylazo)-1-naphthylazo)naphthalenesulphonate"	"222-111-5"	"3351-05-1"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/13261"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.020.102"	
"Sodium 9,10-dihydro-9,10-dioxoanthracene-2-sulphonate"	"205-009-5"	"131-08-8"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/25785"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.004.555"	
"Sodium [(6-hydroxy-4-methyl-2-oxo-2H-1-benzopyran-7-yl)oxy]acetate"	"306-060-7"	"95873-69-1"	"Full"	"Individual"	"1 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/27236"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.096.372"	
"Sodium [3-hydroxy-4-[(1-hydroxy-5-sulpho-2-naphthyl)azo]naphthalene-1-sulphonato(4-)]chromate(1-)"	"289-530-3"	"89899-25-2"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/16800"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.081.362"	
"Sodium [3-hydroxy-4-[(1-hydroxy-8-sulpho-2-naphthyl)azo]naphthalene-1-sulphonato(4-)]chromate(1-)"	"275-033-9"	"70942-15-3"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/18546"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.068.191"	
"Sodium [4-[[dihydroxy[(2-hydroxy-3,5-dinitrophenyl)azo]phenyl]azo]benzenesulphonato(3-)]cuprate(1-)"	"305-729-0"	"95009-01-1"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/21224"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.096.075"	
"Sodium [5-chloro-3-[[4,5-dihydro-3-methyl-5-oxo-1-(3-sulphophenyl)-1H-pyrazol-4-yl]azo]-2-hydroxybenzenesulphonato(4-)]chromate(1-)"	"280-068-8"	"82933-90-2"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/16692"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.072.768"	
"Sodium [[α,α'-(ethylenediimino)bis[2-hydroxybenzene-1-acetato]](4-)]ferrate(1-)"	"240-505-5"	"16455-61-1"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/22235"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.036.807"	
"Sodium [N-[2-[bis(carboxylatomethyl)amino]ethyl]-N-(2-hydroxyethyl)glycinato(3-)]zincate(1-)"	"275-554-1"	"71501-24-1"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/26098"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.068.664"	
"Sodium [N-[2-[bis(carboxymethyl)amino]ethyl]-N-(2-hydroxyethyl)glycinato(4-)]ferrate(1-)"	"257-036-7"	"51181-50-1"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/5636"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.051.834"	
"Sodium acetate"	"204-823-8"	"127-09-3"	"Full"	"Joint"	"10000 - 100000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/15311"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.004.386"	
"Sodium acrylate"	"231-209-7"	"7446-81-3"	"Full"	"Joint"	"100000 - 1000000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14789"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.028.372"	
"Sodium anisate"	"208-634-1"	"536-45-8"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/24286"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.007.851"	
"Sodium antimonate"	"239-444-7"	"15432-85-6"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/5429"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.035.843"	
"Sodium ascorbate"	"205-126-1"	"134-03-2"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/12355"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.004.661"	
"Sodium azide"	"247-852-1"	"26628-22-8"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14174"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.043.487"	
"Sodium benzenesulphinate"	"212-842-8"	"873-55-2"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/19476"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.011.675"	
"Sodium benzoate"	"208-534-8"	"532-32-1"	"Full"	"Joint"	"10000 - 100000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14966"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.007.760"	
"Sodium benzothiazol-2-yl sulphide"	"219-660-8"	"2492-26-4"	"Full"	"Joint"	"10000+ tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/2140"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.017.874"	
"sodium bis(acetyloxy)boranuidyl acetate"	"435-580-8"	"56553-60-7"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/20512"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.103.376"	
"Sodium bis[1-[(2-hydroxy-4-nitrophenyl)azo]-2-naphtholato(2-)]chromate(1-)"	"264-966-7"	"64611-73-0"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/5286"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.059.042"	
"Sodium bis[1-[(2-hydroxy-5-nitrophenyl)azo]-2-naphtholato(2-)]chromate(1-)"	"260-616-2"	"57206-81-2"	"Full"	"Joint"	"1 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/13094"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.055.089"	
"Sodium bis[2,4-dihydro-4-[(2-hydroxy-4-nitrophenyl)azo]-5-methyl-2-phenyl-3H-pyrazol-3-onato(2-)]chromate(1-)"	"264-944-7"	"64560-69-6"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/19519"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.059.022"	
"Sodium bis[2,4-dihydro-4-[(2-hydroxy-5-nitrophenyl)azo]-5-methyl-2-phenyl-3H-pyrazol-3-onato(2-)]chromate(1-)"	"266-658-8"	"67352-37-8"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/19296"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.060.580"	
"Sodium bis[2,4-dihydro-4-[[2-hydroxy-5-(methylsulphonyl)-4-nitrophenyl]azo]-5-methyl-2-phenyl-3H-pyrazol-3-onato(2-)]chromate(1-)"	"276-075-0"	"71839-91-3"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/23788"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.069.138"	
"Sodium bis[2-[(4,5-dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)azo]benzoato(2-)]chromate(1-)"	"255-527-0"	"12220-52-9; 41741-86-0"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/22847"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.050.461"	
"Sodium bis[2-[[5-(aminosulphonyl)-2-hydroxyphenyl]azo]-3-oxo-N-phenylbutyramidato(2-)]cobaltate(1-)"	"276-701-2"	"72496-88-9"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/10943"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.069.707"	
"Sodium bis[2-chloro-4-[(4,5-dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)azo]-5-hydroxybenzenesulphonamidato(2-)]chromate(1-)"	"266-577-8"	"67109-27-7"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/10044"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.060.506"	
"Sodium bis[3-[(4,5-dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)azo]-4-hydroxybenzene-1-sulphonamidato(2-)]chromate(1-)"	"276-558-6"	"72275-69-5"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/17536"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.069.577"	
